"id","pinpai","chexing","car_url","licheng","shangpai","pailiang","biansu","baojia","yuanjia"
1946,"chevrolet","三厢轿车","https://www.guazi.com/sh/8eb9de46b58a10cfx.htm#fr_page=list&fr_pos=city&fr_no=2",7.96,"2011-06",1.2,"手动",1.5,6.2
1947,"chevrolet","三厢轿车","https://www.guazi.com/sh/0c0e761c5f8c6310x.htm#fr_page=list&fr_pos=city&fr_no=3",12.26,"2009-12",1.8,"自动",2.5,16.8
1948,"chevrolet","三厢轿车","https://www.guazi.com/sh/98b3ef7c8929f4b2x.htm#fr_page=list&fr_pos=city&fr_no=4",8.15,"2014-12",2,"自动",7.5,20.3
1949,"chevrolet","三厢轿车","https://www.guazi.com/sh/8a3e604199c346e1x.htm#fr_page=list&fr_pos=city&fr_no=5",8.07,"2014-04",1.6,"手动",4.27,13
1950,"chevrolet","三厢轿车","https://www.guazi.com/sh/f3093343fce6c50fx.htm#fr_page=list&fr_pos=city&fr_no=6",3.68,"2013-03",1.6,"手动",3.55,13
1951,"chevrolet","三厢轿车","https://www.guazi.com/sh/f396b675b4935113x.htm#fr_page=list&fr_pos=city&fr_no=7",6.6,"2013-03",2,"自动",7.2,19.7
1952,"chevrolet","三厢轿车","https://www.guazi.com/sh/3fad7c8e2383189ex.htm#fr_page=list&fr_pos=city&fr_no=8",5.71,"2016-05",1.4,"自动",7,16.3
1953,"chevrolet","三厢轿车","https://www.guazi.com/sh/d0728fefb0345645x.htm#fr_page=list&fr_pos=city&fr_no=9",7.59,"2012-11",1.6,"手动",3.3,13
1954,"skoda","三厢轿车","https://www.guazi.com/sh/66b5bc70424657dex.htm#fr_page=list&fr_pos=city&fr_no=0",5.69,"2012-10",1.8,"手动",6,21.3
1955,"skoda","三厢轿车","https://www.guazi.com/sh/a6fe68946b152a64x.htm#fr_page=list&fr_pos=city&fr_no=1",4.04,"2013-09",1.8,"自动",10,23.7
1956,"skoda","三厢轿车","https://www.guazi.com/sh/4207e99c666b42adx.htm#fr_page=list&fr_pos=city&fr_no=2",4.42,"2014-07",1.6,"自动",4.98,11.5
1957,"skoda","三厢轿车","https://www.guazi.com/sh/795e4ff1f7a141ecx.htm#fr_page=list&fr_pos=city&fr_no=3",4.21,"2014-05",1.6,"自动",5,11.5
1958,"skoda","三厢轿车","https://www.guazi.com/sh/0d08e19c9a9fb041x.htm#fr_page=list&fr_pos=city&fr_no=4",1.31,"2017-10",1.6,"手动",5,10.4
1959,"skoda","三厢轿车","https://www.guazi.com/sh/c4b73342b4f16e47x.htm#fr_page=list&fr_pos=city&fr_no=5",6.34,"2013-01",1.8,"手动",7.12,21.3
1960,"skoda","三厢轿车","https://www.guazi.com/sh/4ad310f777cc6a1dx.htm#fr_page=list&fr_pos=city&fr_no=6",7.71,"2014-07",1.6,"手动",4.3,10.4
1961,"skoda","三厢轿车","https://www.guazi.com/sh/3bf3382fe0afaddex.htm#fr_page=list&fr_pos=city&fr_no=7",3.42,"2014-01",1.8,"自动",8.8,22.6
1962,"skoda","三厢轿车","https://www.guazi.com/sh/d4dd8c94f88d3e64x.htm#fr_page=list&fr_pos=city&fr_no=8",14.29,"2011-08",1.8,"自动",6.2,23.4
1963,"skoda","三厢轿车","https://www.guazi.com/sh/b1eed80335bdce1ax.htm#fr_page=list&fr_pos=city&fr_no=9",6.79,"2011-12",1.8,"自动",6.65,20.8
1964,"skoda","三厢轿车","https://www.guazi.com/sh/851f937da0c4ca71x.htm#fr_page=list&fr_pos=city&fr_no=10",9.1,"2010-08",2,"自动",7.5,29.4
1965,"skoda","三厢轿车","https://www.guazi.com/sh/c8dcded5719df109x.htm#fr_page=list&fr_pos=city&fr_no=11",3.38,"2017-12",1.6,"自动",6.86,11.5
1966,"skoda","三厢轿车","https://www.guazi.com/sh/15f25564158646ccx.htm#fr_page=list&fr_pos=city&fr_no=12",8.48,"2014-06",1.6,"自动",5,11.5
1967,"skoda","三厢轿车","https://www.guazi.com/sh/392433e4950cc0ebx.htm#fr_page=list&fr_pos=city&fr_no=13",7.72,"2013-01",1.8,"自动",6.96,23.7
1968,"skoda","三厢轿车","https://www.guazi.com/sh/1d4df84dd733c23dx.htm#fr_page=list&fr_pos=city&fr_no=14",4.2,"2013-07",1.8,"自动",7.8,22.6
1969,"skoda","三厢轿车","https://www.guazi.com/sh/37ea913420b0ecddx.htm#fr_page=list&fr_pos=city&fr_no=15",6.02,"2017-07",1.6,"手动",6,10.4
1970,"skoda","三厢轿车","https://www.guazi.com/sh/00d0f89739e10743x.htm#fr_page=list&fr_pos=city&fr_no=16",10.59,"2012-06",2,"自动",7.5,24.2
1971,"skoda","三厢轿车","https://www.guazi.com/sh/f756278340dbe9d4x.htm#fr_page=list&fr_pos=city&fr_no=17",1.75,"2013-12",1.6,"自动",6.59,11.5
1972,"skoda","三厢轿车","https://www.guazi.com/sh/df8e30d739afe899x.htm#fr_page=list&fr_pos=city&fr_no=18",4.59,"2015-12",1.6,"手动",5,10.4
1973,"skoda","三厢轿车","https://www.guazi.com/sh/c5f77e9c14105fd3x.htm#fr_page=list&fr_pos=city&fr_no=19",12.19,"2012-02",1.8,"自动",7.5,25.6
1974,"skoda","三厢轿车","https://www.guazi.com/sh/eed67492bc530aa6x.htm#fr_page=list&fr_pos=city&fr_no=20",5.17,"2010-09",1.4,"手动",4.5,18.7
1975,"skoda","三厢轿车","https://www.guazi.com/sh/8da1f17cf92d7428x.htm#fr_page=list&fr_pos=city&fr_no=21",4.92,"2011-11",1.8,"自动",7,25.6
1976,"skoda","三厢轿车","https://www.guazi.com/sh/35a972b247221bfex.htm#fr_page=list&fr_pos=city&fr_no=22",2.5,"2012-09",1.8,"自动",7.2,22.6
1977,"skoda","三厢轿车","https://www.guazi.com/sh/b72b07c0f4218f72x.htm#fr_page=list&fr_pos=city&fr_no=23",9.6,"2011-06",1.8,"自动",6.28,25.6
1978,"skoda","三厢轿车","https://www.guazi.com/sh/7fd0e1b9ab4d7fd2x.htm#fr_page=list&fr_pos=city&fr_no=24",10.05,"2011-09",1.8,"手动",5.5,19.5
1979,"skoda","三厢轿车","https://www.guazi.com/sh/d08521fdb227f756x.htm#fr_page=list&fr_pos=city&fr_no=25",6.07,"2015-08",1.6,"自动",6,11.5
1980,"skoda","三厢轿车","https://www.guazi.com/sh/4ccca354a00b804fx.htm#fr_page=list&fr_pos=city&fr_no=26",2.01,"2016-03",1.6,"自动",6.2,11.5
1981,"skoda","三厢轿车","https://www.guazi.com/sh/3f40f1edcaaff1fbx.htm#fr_page=list&fr_pos=city&fr_no=27",0.66,"2018-10",1.6,"自动",6.98,11.5
1982,"skoda","三厢轿车","https://www.guazi.com/sh/f6c4ab92e4cfa34ex.htm#fr_page=list&fr_pos=city&fr_no=28",8.05,"2012-03",1.8,"自动",6.3,23.7
1983,"skoda","三厢轿车","https://www.guazi.com/sh/67f1e96d8016ad76x.htm#fr_page=list&fr_pos=city&fr_no=29",2.21,"2015-04",1.6,"手动",5,10.4
1984,"skoda","三厢轿车","https://www.guazi.com/sh/2a1f96678a01f2d4x.htm#fr_page=list&fr_pos=city&fr_no=30",5.86,"2013-11",1.8,"自动",9,22.6
1985,"skoda","三厢轿车","https://www.guazi.com/sh/6c16c37d2f689949x.htm#fr_page=list&fr_pos=city&fr_no=31",9.7,"2012-06",1.4,"自动",6.6,21.7
1986,"skoda","三厢轿车","https://www.guazi.com/sh/539507d115b60b19x.htm#fr_page=list&fr_pos=city&fr_no=32",10.56,"2014-07",1.6,"自动",5.2,11.5
1987,"skoda","三厢轿车","https://www.guazi.com/sh/b11bcfc55dc17a83x.htm#fr_page=list&fr_pos=city&fr_no=33",4.38,"2014-03",1.6,"自动",5,11.5
1988,"skoda","三厢轿车","https://www.guazi.com/sh/39d88c9ec3ddbeb0x.htm#fr_page=list&fr_pos=city&fr_no=34",7.2,"2016-02",1.6,"手动",4.5,10.4
1989,"skoda","三厢轿车","https://www.guazi.com/sh/b76a5c3aee2cdd39x.htm#fr_page=list&fr_pos=city&fr_no=35",14.81,"2012-01",1.8,"手动",6.17,19.5
1990,"skoda","三厢轿车","https://www.guazi.com/sh/4726582bb8cf2a48x.htm#fr_page=list&fr_pos=city&fr_no=36",7.33,"2012-11",1.8,"自动",7.9,22.6
1991,"skoda","三厢轿车","https://www.guazi.com/sh/9770c7fdd61ab9f0x.htm#fr_page=list&fr_pos=city&fr_no=37",8.66,"2010-03",1.8,"自动",5.5,23.4
1992,"skoda","三厢轿车","https://www.guazi.com/sh/49c740895ca21a33x.htm#fr_page=list&fr_pos=city&fr_no=38",6.06,"2017-02",1.6,"自动",6.8,11.5
1993,"skoda","三厢轿车","https://www.guazi.com/sh/6c82f74e6482bd49x.htm#fr_page=list&fr_pos=city&fr_no=39",10.35,"2012-07",1.8,"自动",7,22.6
1994,"skoda","三厢轿车","https://www.guazi.com/sh/c8558f202d8cf4fex.htm#fr_page=list&fr_pos=city&fr_no=0",8.59,"2013-02",1.8,"自动",7.3,22.6
1995,"skoda","三厢轿车","https://www.guazi.com/sh/d9f9315da9fd43ccx.htm#fr_page=list&fr_pos=city&fr_no=1",10.8,"2012-07",1.4,"自动",7.1,20.2
1996,"skoda","三厢轿车","https://www.guazi.com/sh/c7d0e293e2c90c48x.htm#fr_page=list&fr_pos=city&fr_no=2",5.92,"2012-07",1.4,"自动",7.6,20.2
1997,"skoda","三厢轿车","https://www.guazi.com/sh/68f6aa33e5dc01e0x.htm#fr_page=list&fr_pos=city&fr_no=3",6.39,"2012-11",1.8,"自动",7.3,23.7
1998,"skoda","三厢轿车","https://www.guazi.com/sh/912b9d1e66d98dc2x.htm#fr_page=list&fr_pos=city&fr_no=4",12.08,"2011-05",1.8,"自动",9.5,23.4
1999,"skoda","三厢轿车","https://www.guazi.com/sh/0a30fe1240e8458bx.htm#fr_page=list&fr_pos=city&fr_no=5",5.07,"2013-05",1.8,"自动",7.8,23.7
2000,"skoda","三厢轿车","https://www.guazi.com/sh/3c0906ba8d46ee94x.htm#fr_page=list&fr_pos=city&fr_no=6",6,"2014-08",1.6,"自动",6.8,11.5
2001,"skoda","三厢轿车","https://www.guazi.com/sh/134675f86ccb63edx.htm#fr_page=list&fr_pos=city&fr_no=7",4.97,"2013-06",1.4,"自动",7.8,21.7
2002,"skoda","三厢轿车","https://www.guazi.com/sh/4f6502267e45b8dex.htm#fr_page=list&fr_pos=city&fr_no=8",9.48,"2015-12",1.6,"自动",5.3,11.5
2003,"skoda","三厢轿车","https://www.guazi.com/sh/d0faaf775c24a278x.htm#fr_page=list&fr_pos=city&fr_no=9",4.68,"2015-06",1.6,"自动",5.3,11.5
2004,"toyota","三厢轿车","https://www.guazi.com/sh/2c0b84f641eb3e29x.htm#fr_page=list&fr_pos=city&fr_no=0",12.54,"2012-01",2.5,"自动",16.8,37.4
2005,"toyota","三厢轿车","https://www.guazi.com/sh/f9630f13227e4fb0x.htm#fr_page=list&fr_pos=city&fr_no=1",3.64,"2016-01",1.8,"自动",10.73,15.4
2006,"toyota","三厢轿车","https://www.guazi.com/sh/165a1e4d56a2b3c3x.htm#fr_page=list&fr_pos=city&fr_no=2",7.7,"2014-11",2.5,"自动",16,27.3
2007,"toyota","三厢轿车","https://www.guazi.com/sh/dcafb6c23ec9340dx.htm#fr_page=list&fr_pos=city&fr_no=3",1.14,"2018-01",2,"自动",20,NA
2008,"toyota","三厢轿车","https://www.guazi.com/sh/08782aac551264fdx.htm#fr_page=list&fr_pos=city&fr_no=4",13.84,"2011-09",2.5,"自动",9.8,24.9
2009,"toyota","三厢轿车","https://www.guazi.com/sh/4c011d0aead711d5x.htm#fr_page=list&fr_pos=city&fr_no=5",8.82,"2016-02",2.5,"自动",16.1,26.4
2010,"toyota","三厢轿车","https://www.guazi.com/sh/4e0e0dce6ce40fd5x.htm#fr_page=list&fr_pos=city&fr_no=6",8.36,"2012-03",2.5,"自动",10.3,24.9
2011,"toyota","三厢轿车","https://www.guazi.com/sh/9623468ddb62fa42x.htm#fr_page=list&fr_pos=city&fr_no=7",4.07,"2016-05",2,"自动",14,20.9
2012,"toyota","三厢轿车","https://www.guazi.com/sh/4d41f6cf2966d8a6x.htm#fr_page=list&fr_pos=city&fr_no=8",6.36,"2013-11",2.5,"自动",19.99,38
2013,"toyota","三厢轿车","https://www.guazi.com/sh/f5ae0e7206db2d00x.htm#fr_page=list&fr_pos=city&fr_no=9",0.99,"2017-09",1.2,"自动",11.14,14.8
2014,"toyota","三厢轿车","https://www.guazi.com/sh/ac50c19b5d79f921x.htm#fr_page=list&fr_pos=city&fr_no=10",8.67,"2015-10",2,"自动",13.8,20.9
2015,"toyota","三厢轿车","https://www.guazi.com/sh/0675e0ab3933e4e0x.htm#fr_page=list&fr_pos=city&fr_no=11",8.75,"2015-04",2,"自动",12.82,20.9
2016,"toyota","三厢轿车","https://www.guazi.com/sh/9a26e35e3b0e375ax.htm#fr_page=list&fr_pos=city&fr_no=12",1.85,"2018-02",2,"自动",19.18,21.7
2017,"toyota","三厢轿车","https://www.guazi.com/sh/8cc760bc468addddx.htm#fr_page=list&fr_pos=city&fr_no=13",7.65,"2012-10",2.5,"自动",11.87,25.8
2018,"toyota","三厢轿车","https://www.guazi.com/sh/7f6d19e5f1a16d09x.htm#fr_page=list&fr_pos=city&fr_no=14",3.66,"2015-02",2.5,"自动",22.88,36.9
2019,"toyota","三厢轿车","https://www.guazi.com/sh/122abca391c9188bx.htm#fr_page=list&fr_pos=city&fr_no=15",8.88,"2013-11",1.6,"手动",5.3,14
2020,"toyota","三厢轿车","https://www.guazi.com/sh/344dc590cc9dfadex.htm#fr_page=list&fr_pos=city&fr_no=16",14.67,"2015-01",2.5,"自动",16,26.4
2021,"toyota","三厢轿车","https://www.guazi.com/sh/909fa6f3f48dc573x.htm#fr_page=list&fr_pos=city&fr_no=17",14.22,"2011-07",2.4,"自动",8.55,23.4
2022,"toyota","三厢轿车","https://www.guazi.com/sh/551fdef5938d55ddx.htm#fr_page=list&fr_pos=city&fr_no=18",6.33,"2015-03",2,"自动",13.3,20.9
2023,"toyota","三厢轿车","https://www.guazi.com/sh/4e17e73ed72d5407x.htm#fr_page=list&fr_pos=city&fr_no=19",5.04,"2015-01",2.5,"自动",13.4,23.9
2024,"toyota","三厢轿车","https://www.guazi.com/sh/0cf155716cfb97c8x.htm#fr_page=list&fr_pos=city&fr_no=20",1.29,"2018-08",1.2,"自动",11,14.1
2025,"toyota","三厢轿车","https://www.guazi.com/sh/80255dc2ed711543x.htm#fr_page=list&fr_pos=city&fr_no=21",0.8,"2018-06",2,"自动",19.8,21.7
2026,"toyota","三厢轿车","https://www.guazi.com/sh/602a928b80273682x.htm#fr_page=list&fr_pos=city&fr_no=22",2.91,"2017-02",1.8,"自动",13.3,16.3
2027,"toyota","三厢轿车","https://www.guazi.com/sh/894407b8e495caa1x.htm#fr_page=list&fr_pos=city&fr_no=23",3.81,"2015-08",1.6,"手动",6.2,11.7
2028,"toyota","三厢轿车","https://www.guazi.com/sh/40723356c038a45ex.htm#fr_page=list&fr_pos=city&fr_no=24",0.03,"2018-09",2,"自动",19,21.7
2029,"toyota","三厢轿车","https://www.guazi.com/sh/9f3033938adbb8e0x.htm#fr_page=list&fr_pos=city&fr_no=25",2.86,"2016-01",2.5,"自动",14.76,22.8
2030,"toyota","三厢轿车","https://www.guazi.com/sh/1c508d1b71eb225ex.htm#fr_page=list&fr_pos=city&fr_no=26",5.13,"2007-08",1.8,"自动",5,17.3
2031,"toyota","三厢轿车","https://www.guazi.com/sh/1b833b5f82159cf4x.htm#fr_page=list&fr_pos=city&fr_no=27",9.04,"2013-11",2.5,"自动",12,22.8
2032,"toyota","三厢轿车","https://www.guazi.com/sh/7dced69474109ed2x.htm#fr_page=list&fr_pos=city&fr_no=28",11.62,"2014-09",1.3,"自动",5,9.1
2033,"toyota","三厢轿车","https://www.guazi.com/sh/157748df33a6becax.htm#fr_page=list&fr_pos=city&fr_no=29",4.82,"2018-03",1.2,"自动",9,13
2034,"toyota","三厢轿车","https://www.guazi.com/sh/cf2a9cc71ecb70ecx.htm#fr_page=list&fr_pos=city&fr_no=30",4.79,"2016-11",1.8,"自动",12,16.3
2035,"toyota","三厢轿车","https://www.guazi.com/sh/85521dd06e1bbb3dx.htm#fr_page=list&fr_pos=city&fr_no=31",11.03,"2013-01",2,"自动",8.6,21
2036,"toyota","三厢轿车","https://www.guazi.com/sh/916bf75376125f07x.htm#fr_page=list&fr_pos=city&fr_no=32",0.42,"2018-10",1.2,"自动",12,13.8
2037,"toyota","三厢轿车","https://www.guazi.com/sh/510b47084909af7cx.htm#fr_page=list&fr_pos=city&fr_no=33",1.07,"2018-01",1.8,"自动",15,NA
2038,"toyota","三厢轿车","https://www.guazi.com/sh/195e8f0e1a185589x.htm#fr_page=list&fr_pos=city&fr_no=34",4.31,"2013-11",2.5,"自动",20,36.9
2039,"toyota","三厢轿车","https://www.guazi.com/sh/0679ffe968355830x.htm#fr_page=list&fr_pos=city&fr_no=35",6.82,"2014-11",2,"自动",11,19.5
2040,"toyota","三厢轿车","https://www.guazi.com/sh/599b5a4c600adcc2x.htm#fr_page=list&fr_pos=city&fr_no=36",11.25,"2008-02",2.4,"自动",7.6,29.7
2041,"toyota","三厢轿车","https://www.guazi.com/sh/3bafe3f9dccf6d8ax.htm#fr_page=list&fr_pos=city&fr_no=37",5.4,"2016-07",2,"自动",22.5,32
2042,"toyota","三厢轿车","https://www.guazi.com/sh/d2ddcb487d22c226x.htm#fr_page=list&fr_pos=city&fr_no=38",4.13,"2011-10",2,"自动",8.6,20.9
2043,"toyota","三厢轿车","https://www.guazi.com/sh/1e46a6d59fc7381dx.htm#fr_page=list&fr_pos=city&fr_no=39",1.28,"2017-10",1.5,"自动",7.5,9.7
2044,"toyota","三厢轿车","https://www.guazi.com/sh/2ec1be6957cb1a2dx.htm#fr_page=list&fr_pos=city&fr_no=0",19.01,"2014-04",1.6,"手动",6,14.4
2045,"toyota","三厢轿车","https://www.guazi.com/sh/e9f4c6cd37da1532x.htm#fr_page=list&fr_pos=city&fr_no=1",6.01,"2013-12",2,"自动",11,21
2046,"toyota","三厢轿车","https://www.guazi.com/sh/0398a15d7e023610x.htm#fr_page=list&fr_pos=city&fr_no=2",8.9,"2008-03",2.5,"自动",12,25.8
2047,"toyota","三厢轿车","https://www.guazi.com/sh/b9faf1756b8ddcdbx.htm#fr_page=list&fr_pos=city&fr_no=3",10.51,"2013-09",1.6,"自动",7,15.3
2048,"toyota","三厢轿车","https://www.guazi.com/sh/5616590c27bf7e1fx.htm#fr_page=list&fr_pos=city&fr_no=4",10.69,"2009-04",1.6,"自动",3,12.5
2049,"toyota","三厢轿车","https://www.guazi.com/sh/758682a8e916c3c0x.htm#fr_page=list&fr_pos=city&fr_no=5",1.2,"2015-08",1.8,"自动",10,16.4
2050,"toyota","三厢轿车","https://www.guazi.com/sh/10738894005f43d8x.htm#fr_page=list&fr_pos=city&fr_no=6",14.14,"2012-01",2.4,"自动",9,23.4
2051,"toyota","三厢轿车","https://www.guazi.com/sh/fda003e01bb626dcx.htm#fr_page=list&fr_pos=city&fr_no=7",6.83,"2015-07",2,"自动",11.9,19.8
2052,"toyota","三厢轿车","https://www.guazi.com/sh/6790dc0e18334661x.htm#fr_page=list&fr_pos=city&fr_no=8",3.32,"2018-06",1.2,"自动",10.5,13
2053,"toyota","三厢轿车","https://www.guazi.com/sh/e69c90579ebd2acbx.htm#fr_page=list&fr_pos=city&fr_no=9",10.16,"2013-04",2,"自动",10,21
2054,"honda","三厢轿车","https://www.guazi.com/sh/f3e1002576189db2x.htm#fr_page=list&fr_pos=city&fr_no=0",0.41,"2018-01",1.5,"自动",14.5,16.9
2055,"honda","三厢轿车","https://www.guazi.com/sh/0d5729e01940bbc5x.htm#fr_page=list&fr_pos=city&fr_no=1",1.92,"2017-07",1.5,"自动",12.28,15.2
2056,"honda","三厢轿车","https://www.guazi.com/sh/9209195e31fd2248x.htm#fr_page=list&fr_pos=city&fr_no=2",4.58,"2017-06",2.4,"自动",16,29.1
2057,"honda","三厢轿车","https://www.guazi.com/sh/f644b58d087c82abx.htm#fr_page=list&fr_pos=city&fr_no=3",8.48,"2010-01",1.5,"手动",3,11.6
2058,"honda","三厢轿车","https://www.guazi.com/sh/3a7dbaea810ea1cdx.htm#fr_page=list&fr_pos=city&fr_no=4",5.81,"2017-01",2,"自动",14,19.5
2059,"honda","三厢轿车","https://www.guazi.com/sh/a3d80aea5b981bd8x.htm#fr_page=list&fr_pos=city&fr_no=5",0.47,"2018-08",1.5,"自动",18.5,21.7
2060,"honda","三厢轿车","https://www.guazi.com/sh/383faeff4d88cbd0x.htm#fr_page=list&fr_pos=city&fr_no=6",0.23,"2018-06",2,"自动",25,28.2
2061,"honda","三厢轿车","https://www.guazi.com/sh/6c19e0a55b50c938x.htm#fr_page=list&fr_pos=city&fr_no=7",0.51,"2018-03",2,"自动",14.8,19.5
2062,"honda","三厢轿车","https://www.guazi.com/sh/fc2ace2c7ce434b1x.htm#fr_page=list&fr_pos=city&fr_no=8",0.42,"2018-09",1.5,"自动",18.5,21.7
2063,"honda","三厢轿车","https://www.guazi.com/sh/fc9e20bffbef9f1ex.htm#fr_page=list&fr_pos=city&fr_no=9",4.5,"2016-04",2.4,"自动",14.8,24.9
2064,"honda","三厢轿车","https://www.guazi.com/sh/3cc66c0eaa7ee49fx.htm#fr_page=list&fr_pos=city&fr_no=10",3.26,"2017-02",2,"自动",14.7,21.3
2065,"honda","三厢轿车","https://www.guazi.com/sh/9a0593d2af31ea6dx.htm#fr_page=list&fr_pos=city&fr_no=11",3.34,"2016-03",1.8,"自动",10,14.6
2066,"honda","三厢轿车","https://www.guazi.com/sh/fb16dca0a314ad02x.htm#fr_page=list&fr_pos=city&fr_no=12",0.89,"2017-11",1.5,"自动",12.11,16.9
2067,"honda","三厢轿车","https://www.guazi.com/sh/8041f14d1d90c27fx.htm#fr_page=list&fr_pos=city&fr_no=13",4.39,"2014-12",2.4,"自动",16.6,29.1
2068,"honda","三厢轿车","https://www.guazi.com/sh/d713335b07134480x.htm#fr_page=list&fr_pos=city&fr_no=14",3.96,"2017-01",1.5,"自动",14,18.4
2069,"honda","三厢轿车","https://www.guazi.com/sh/ce50532a9bfa9bc1x.htm#fr_page=list&fr_pos=city&fr_no=15",2.67,"2017-04",2,"自动",15.2,19.5
2070,"honda","三厢轿车","https://www.guazi.com/sh/c446aa59320a85c1x.htm#fr_page=list&fr_pos=city&fr_no=16",3.52,"2017-01",1.5,"自动",13.3,18.4
2071,"honda","三厢轿车","https://www.guazi.com/sh/d6d0f189abbc9b46x.htm#fr_page=list&fr_pos=city&fr_no=17",2.88,"2017-07",1.5,"自动",12,15.2
2072,"honda","三厢轿车","https://www.guazi.com/sh/f0669b8b504e4e72x.htm#fr_page=list&fr_pos=city&fr_no=18",5.41,"2014-02",2.4,"自动",13.3,24.9
2073,"honda","三厢轿车","https://www.guazi.com/sh/620be5938c203f30x.htm#fr_page=list&fr_pos=city&fr_no=19",5.82,"2016-01",2,"自动",14,20.6
2074,"honda","三厢轿车","https://www.guazi.com/sh/52edc2d7df501badx.htm#fr_page=list&fr_pos=city&fr_no=20",0.88,"2017-12",2,"自动",19.49,26
2075,"honda","三厢轿车","https://www.guazi.com/sh/3cfb9c73b495cf9bx.htm#fr_page=list&fr_pos=city&fr_no=21",6.61,"2011-09",1.5,"自动",4.8,12.7
2076,"honda","三厢轿车","https://www.guazi.com/sh/a365a4456665b9e5x.htm#fr_page=list&fr_pos=city&fr_no=22",7.02,"2011-12",2,"自动",7,19.1
2077,"honda","三厢轿车","https://www.guazi.com/sh/af87bc246bd63b3ax.htm#fr_page=list&fr_pos=city&fr_no=23",1.72,"2016-12",1.5,"自动",7,9.7
2078,"honda","三厢轿车","https://www.guazi.com/sh/78a134a356fd038ex.htm#fr_page=list&fr_pos=city&fr_no=24",0.98,"2018-07",1.5,"自动",9,NA
2079,"honda","三厢轿车","https://www.guazi.com/sh/3022a2312ed29727x.htm#fr_page=list&fr_pos=city&fr_no=25",5.97,"2015-03",1.8,"自动",7.6,14.6
2080,"honda","三厢轿车","https://www.guazi.com/sh/f5b440cb51f238afx.htm#fr_page=list&fr_pos=city&fr_no=26",6.29,"2017-01",1.5,"自动",12.8,16.9
2081,"honda","三厢轿车","https://www.guazi.com/sh/2b7cdb70dbc5ee7cx.htm#fr_page=list&fr_pos=city&fr_no=27",2.6,"2016-02",1.8,"自动",9.7,15.2
2082,"honda","三厢轿车","https://www.guazi.com/sh/1f5a351f4983ca3ax.htm#fr_page=list&fr_pos=city&fr_no=28",12.57,"2013-08",1.8,"手动",5.5,14.3
2083,"honda","三厢轿车","https://www.guazi.com/sh/5f8752daf9063cf4x.htm#fr_page=list&fr_pos=city&fr_no=29",1.65,"2017-10",1.5,"自动",8.6,10.4
2084,"honda","三厢轿车","https://www.guazi.com/sh/d91f3cda14561e92x.htm#fr_page=list&fr_pos=city&fr_no=30",3.11,"2017-01",2.4,"自动",16,24.9
2085,"honda","三厢轿车","https://www.guazi.com/sh/9107264b6c3298bax.htm#fr_page=list&fr_pos=city&fr_no=31",2.15,"2017-10",2,"自动",18.99,26
2086,"honda","三厢轿车","https://www.guazi.com/sh/99081a4c289078d8x.htm#fr_page=list&fr_pos=city&fr_no=32",2.78,"2017-09",2,"自动",19.8,26
2087,"honda","三厢轿车","https://www.guazi.com/sh/37cef628f182bcc7x.htm#fr_page=list&fr_pos=city&fr_no=33",16.27,"2012-01",1.5,"自动",4,12.7
2088,"honda","三厢轿车","https://www.guazi.com/sh/73223ee0d1adc7cbx.htm#fr_page=list&fr_pos=city&fr_no=34",12.31,"2012-02",2.4,"自动",8.6,27.1
2089,"honda","三厢轿车","https://www.guazi.com/sh/8a84f94a703fd4cfx.htm#fr_page=list&fr_pos=city&fr_no=35",6.23,"2016-04",2,"自动",13,20.6
2090,"honda","三厢轿车","https://www.guazi.com/sh/80e95ae7dc9f27b6x.htm#fr_page=list&fr_pos=city&fr_no=36",9.83,"2013-07",2,"自动",11,22
2091,"honda","三厢轿车","https://www.guazi.com/sh/aa1011ce785c0a43x.htm#fr_page=list&fr_pos=city&fr_no=37",6.56,"2016-01",2,"自动",13.5,21.3
2092,"honda","三厢轿车","https://www.guazi.com/sh/f4e2d3f0b93d4de4x.htm#fr_page=list&fr_pos=city&fr_no=38",0.92,"2018-04",2,"自动",15.5,19.5
2093,"honda","三厢轿车","https://www.guazi.com/sh/3a88a3342e240ad4x.htm#fr_page=list&fr_pos=city&fr_no=39",10.07,"2012-08",2,"自动",6.93,19.1
2094,"honda","三厢轿车","https://www.guazi.com/sh/6983ccd17c6bfd62x.htm#fr_page=list&fr_pos=city&fr_no=0",10.81,"2014-10",1.8,"自动",8,14.1
2095,"honda","三厢轿车","https://www.guazi.com/sh/4f8ccca6b6e156cbx.htm#fr_page=list&fr_pos=city&fr_no=1",12.24,"2012-07",2.4,"自动",7,27.1
2096,"honda","三厢轿车","https://www.guazi.com/sh/9820a8d1dad655f5x.htm#fr_page=list&fr_pos=city&fr_no=2",6.67,"2015-07",2.4,"自动",19,24.9
